12,39,86,0,0,0,0,29,11,127
19,24,47,0,0,0,0,14,0,62
2,63,235,0,0,0,1,0,31,268
7,57,147,0,0,0,1,16,26,192
31,7,70,0,0,0,11,16,0,98
11,126,184,0,0,0,0,0,28,212
17,29,28,0,0,0,0,19,63,110
32,21,53,0,0,0,2,42,0,98
13,18,64,0,0,0,0,0,18,83
14,31,78,0,0,0,0,49,28,157
29,16,71,0,0,0,0,0,0,71
27,40,122,0,0,0,0,21,15,159
28,42,105,0,0,0,0,9,0,116
24,12,32,0,0,0,0,0,3,35
3,32,208,0,22,2,0,0,22,230
22,71,143,0,0,0,5,68,57,275
21,63,204,0,0,0,0,39,0,244
26,48,125,0,0,0,0,11,0,136
15,23,43,0,0,0,0,20,11,75
